1,Time,Displacement,Force
,(s),(mm),(N)
"","111.0000","27.7433","244.4855"
"","111.0200","27.7483","244.4284"
"","111.0400","27.7533","244.4140"
"","111.0600","27.7583","244.5574"
"","111.0800","27.7633","244.8574"
"","111.1000","27.7683","244.9729"
"","111.1200","27.7733","245.1902"
"","111.1400","27.7783","245.1558"
"","111.1600","27.7833","245.1982"
"","111.1800","27.7883","245.2719"
"","111.2000","27.7933","245.3748"
"","111.2200","27.7983","245.4712"
"","111.2400","27.8034","245.6178"
"","111.2600","27.8084","245.7811"
"","111.2800","27.8133","245.8752"
"","111.3000","27.8183","245.8076"
"","111.3200","27.8233","245.8942"
"","111.3400","27.8283","246.2819"
"","111.3600","27.8333","246.6118"
"","111.3800","27.8383","246.7249"
"","111.4000","27.8433","246.8623"
"","111.4200","27.8483","247.0137"
"","111.4400","27.8533","246.7894"
"","111.4600","27.8583","246.9452"
"","111.4800","27.8633","247.2549"
"","111.5000","27.8683","247.1171"
"","111.5200","27.8733","247.2538"
"","111.5400","27.8783","247.4323"
"","111.5600","27.8833","247.5998"
"","111.5800","27.8883","247.8576"
"","111.6000","27.8933","247.7786"
"","111.6200","27.8983","247.6721"
"","111.6400","27.9032","247.7401"
"","111.6600","27.9083","247.9742"
"","111.6800","27.9133","248.3838"
"","111.7000","27.9183","248.5510"
"","111.7200","27.9233","248.5563"
"","111.7400","27.9283","248.5880"
"","111.7600","27.9333","248.6519"
"","111.7800","27.9383","248.6781"
"","111.8000","27.9433","248.8801"
"","111.8200","27.9483","248.9321"
"","111.8400","27.9533","249.0765"
"","111.8600","27.9583","249.2078"
"","111.8800","27.9633","249.2955"
"","111.9000","27.9683","249.6038"
"","111.9200","27.9733","249.7178"
"","111.9400","27.9783","249.5679"
"","111.9600","27.9833","249.8445"
"","111.9800","27.9883","250.1816"
"","112.0000","27.9933","250.4311"
"","112.0200","27.9983","250.2641"
"","112.0400","28.0033","250.4330"
"","112.0600","28.0083","250.5021"
"","112.0800","28.0133","250.5041"
"","112.1000","28.0184","250.6531"
"","112.1200","28.0234","250.7473"
"","112.1400","28.0283","250.8171"
"","112.1600","28.0333","251.0038"
"","112.1800","28.0383","251.1642"
"","112.2000","28.0433","251.3310"
"","112.2200","28.0483","251.4673"
"","112.2400","28.0533","251.6788"
"","112.2600","28.0583","251.6768"
"","112.2800","28.0633","251.9478"
"","112.3000","28.0683","251.9985"
"","112.3200","28.0733","252.1935"
"","112.3400","28.0783","251.9548"
"","112.3600","28.0833","252.1242"
"","112.3800","28.0883","252.5408"
"","112.4000","28.0933","252.3180"
"","112.4200","28.0983","252.3500"
"","112.4400","28.1033","252.6079"
"","112.4600","28.1083","252.7834"
"","112.4800","28.1133","252.8301"
"","112.5000","28.1183","252.9606"
"","112.5200","28.1233","253.2338"
"","112.5400","28.1283","253.3525"
"","112.5600","28.1333","253.2326"
"","112.5800","28.1383","253.4720"
"","112.6000","28.1433","253.8098"
"","112.6200","28.1483","253.8916"
"","112.6400","28.1533","253.6049"
"","112.6600","28.1583","253.8396"
"","112.6800","28.1633","254.2609"
"","112.7000","28.1683","254.1907"
"","112.7200","28.1733","254.3224"
"","112.7400","28.1783","254.4017"
"","112.7600","28.1833","254.6066"
"","112.7800","28.1883","254.7129"
"","112.8000","28.1933","254.7719"
"","112.8200","28.1983","254.7441"
"","112.8400","28.2033","254.7000"
"","112.8600","28.2083","254.7647"
"","112.8800","28.2133","254.9744"
"","112.9000","28.2183","255.3086"
"","112.9200","28.2233","255.4435"
"","112.9400","28.2283","255.3088"
"","112.9600","28.2333","255.5002"
"","112.9800","28.2383","255.6971"
"","113.0000","28.2433","255.9315"
"","113.0200","28.2483","255.8840"
"","113.0400","28.2533","256.0489"
"","113.0600","28.2583","256.2842"
"","113.0800","28.2633","256.4206"
"","113.1000","28.2683","256.3230"
"","113.1200","28.2733","256.1584"
"","113.1400","28.2783","256.2757"
"","113.1600","28.2833","256.4034"
"","113.1800","28.2883","256.4435"
"","113.2000","28.2933","256.7078"
"","113.2200","28.2983","257.1120"
"","113.2400","28.3033","257.3006"
"","113.2600","28.3083","257.1234"
"","113.2800","28.3133","257.2815"
"","113.3000","28.3183","257.6049"
"","113.3200","28.3233","257.7220"
"","113.3400","28.3283","257.8543"
"","113.3600","28.3333","257.8275"
"","113.3800","28.3383","257.8755"
"","113.4000","28.3433","257.7547"
"","113.4200","28.3483","258.0187"
"","113.4400","28.3533","258.0484"
"","113.4600","28.3583","258.0415"
"","113.4800","28.3633","258.2802"
"","113.5000","28.3683","258.3687"
"","113.5200","28.3733","258.4190"
"","113.5400","28.3783","258.6263"
"","113.5600","28.3833","258.8158"
"","113.5800","28.3883","258.9223"
"","113.6000","28.3933","259.0583"
"","113.6200","28.3983","259.2165"
"","113.6400","28.4033","259.4282"
"","113.6600","28.4083","259.3561"
"","113.6800","28.4133","259.4213"
"","113.7000","28.4183","259.7312"
"","113.7200","28.4233","259.8644"
"","113.7400","28.4283","259.6947"
"","113.7600","28.4333","259.6926"
"","113.7800","28.4383","259.8044"
"","113.8000","28.4433","260.2431"
"","113.8200","28.4483","260.2896"
"","113.8400","28.4533","260.2608"
"","113.8600","28.4583","260.4673"
"","113.8800","28.4633","260.5891"
"","113.9000","28.4683","260.7005"
"","113.9200","28.4733","260.8059"
"","113.9400","28.4783","260.9214"
"","113.9600","28.4833","260.6958"
"","113.9800","28.4883","260.8282"
"","114.0000","28.4933","260.9741"
"","114.0200","28.4983","260.9962"
"","114.0400","28.5033","261.0300"
"","114.0600","28.5083","261.1320"
"","114.0800","28.5133","261.4026"
"","114.1000","28.5183","261.4258"
"","114.1200","28.5233","261.6628"
"","114.1400","28.5283","261.8447"
"","114.1600","28.5333","261.9133"
"","114.1800","28.5383","261.9518"
"","114.2000","28.5433","262.0073"
"","114.2200","28.5483","261.9941"
"","114.2400","28.5533","262.2098"
"","114.2600","28.5583","262.3842"
"","114.2800","28.5633","262.6090"
"","114.3000","28.5683","262.4177"
"","114.3200","28.5733","262.4445"
"","114.3400","28.5783","262.5295"
"","114.3600","28.5833","262.7185"
"","114.3800","28.5883","262.7922"
"","114.4000","28.5933","262.9006"
"","114.4200","28.5983","263.0294"
"","114.4400","28.6033","263.0596"
"","114.4600","28.6083","263.2196"
"","114.4800","28.6133","263.3979"
"","114.5000","28.6183","263.4799"
"","114.5200","28.6233","263.5101"
"","114.5400","28.6283","263.7048"
"","114.5600","28.6333","263.8494"
"","114.5800","28.6383","263.9115"
"","114.6000","28.6433","263.9991"
"","114.6200","28.6483","263.9000"
"","114.6400","28.6533","263.9221"
"","114.6600","28.6583","264.1707"
"","114.6800","28.6633","264.3813"
"","114.7000","28.6683","264.5266"
"","114.7200","28.6733","264.6149"
"","114.7400","28.6783","264.7247"
"","114.7600","28.6833","264.8404"
"","114.7800","28.6883","264.6400"
"","114.8000","28.6933","264.7371"
"","114.8200","28.6983","264.7549"
"","114.8400","28.7033","264.9864"
"","114.8600","28.7083","265.3267"
"","114.8800","28.7133","265.3174"
"","114.9000","28.7183","265.2054"
"","114.9200","28.7233","265.4236"
"","114.9400","28.7283","265.3982"
"","114.9600","28.7333","265.8103"
"","114.9800","28.7383","265.8117"
"","115.0000","28.7433","265.8136"
"","115.0200","28.7483","265.9668"
"","115.0400","28.7533","266.0534"
"","115.0600","28.7583","265.9398"
"","115.0800","28.7633","266.0120"
"","115.1000","28.7683","266.2996"
"","115.1200","28.7733","266.3198"
"","115.1400","28.7783","266.3171"
"","115.1600","28.7833","266.3259"
"","115.1800","28.7883","266.3741"
"","115.2000","28.7933","266.7440"
"","115.2200","28.7983","266.8157"
"","115.2400","28.8033","266.8463"
"","115.2600","28.8083","267.0441"
"","115.2800","28.8133","266.8467"
"","115.3000","28.8183","267.0491"
"","115.3200","28.8233","267.1812"
"","115.3400","28.8283","267.3833"
"","115.3600","28.8333","267.5286"
"","115.3800","28.8383","267.7310"
"","115.4000","28.8433","267.6566"
"","115.4200","28.8483","267.7340"
"","115.4400","28.8533","267.5602"
"","115.4600","28.8583","267.5684"
"","115.4800","28.8633","267.6460"
"","115.5000","28.8683","267.8366"
"","115.5200","28.8733","268.0716"
"","115.5400","28.8783","268.1251"
"","115.5600","28.8833","268.2711"
"","115.5800","28.8883","268.2689"
"","115.6000","28.8933","268.2628"
"","115.6200","28.8983","268.4585"
"","115.6400","28.9033","268.5323"
"","115.6600","28.9083","268.5730"
"","115.6800","28.9133","268.4844"
"","115.7000","28.9183","268.6680"
"","115.7200","28.9233","268.6565"
"","115.7400","28.9283","268.8596"
"","115.7600","28.9333","269.0025"
"","115.7800","28.9383","269.0430"
"","115.8000","28.9433","268.9918"
"","115.8200","28.9483","269.2580"
"","115.8400","28.9533","269.4339"
"","115.8600","28.9583","269.4435"
"","115.8800","28.9633","269.5627"
"","115.9000","28.9683","269.6921"
"","115.9200","28.9733","269.6755"
"","115.9400","28.9783","269.6300"
"","115.9600","28.9833","269.7996"
"","115.9800","28.9883","269.9414"
"","116.0000","28.9933","270.0967"
"","116.0200","28.9983","270.1082"
"","116.0400","29.0033","270.4317"
"","116.0600","29.0083","270.6657"
"","116.0800","29.0133","270.5526"
"","116.1000","29.0183","270.6139"
"","116.1200","29.0233","270.7597"
"","116.1400","29.0283","270.5142"
"","116.1600","29.0333","270.5303"
"","116.1800","29.0383","270.6898"
"","116.2000","29.0433","270.7727"
"","116.2200","29.0483","270.8204"
"","116.2400","29.0533","270.9793"
"","116.2600","29.0583","270.9534"
"","116.2800","29.0633","271.0932"
"","116.3000","29.0683","271.0635"
"","116.3200","29.0733","271.1113"
"","116.3400","29.0783","271.2194"
"","116.3600","29.0833","271.4438"
"","116.3800","29.0883","271.6245"
"","116.4000","29.0933","271.6467"
"","116.4200","29.0983","271.5000"
"","116.4400","29.1033","271.7051"
"","116.4600","29.1083","271.9902"
"","116.4800","29.1133","272.1385"
"","116.5000","29.1183","272.2053"
"","116.5200","29.1233","272.2979"
"","116.5400","29.1283","272.5477"
"","116.5600","29.1333","272.5189"
"","116.5800","29.1383","272.7117"
"","116.6000","29.1433","272.6546"
"","116.6200","29.1483","272.5753"
"","116.6400","29.1533","272.5435"
"","116.6600","29.1583","272.5314"
"","116.6800","29.1633","272.5796"
"","116.7000","29.1683","272.7552"
"","116.7200","29.1733","273.0583"
"","116.7400","29.1783","273.0628"
"","116.7600","29.1833","273.0794"
"","116.7800","29.1883","273.3036"
"","116.8000","29.1933","273.3026"
"","116.8200","29.1983","273.1264"
"","116.8400","29.2033","273.3064"
"","116.8600","29.2083","273.5081"
"","116.8800","29.2133","273.8239"
"","116.9000","29.2184","273.8294"
"","116.9200","29.2233","273.8802"
"","116.9400","29.2283","273.8794"
"","116.9600","29.2333","273.9204"
"","116.9800","29.2383","273.9967"
"","117.0000","29.2433","273.9388"
"","117.0200","29.2483","274.0000"
"","117.0400","29.2533","274.1454"
"","117.0600","29.2583","274.2436"
"","117.0800","29.2633","274.2726"
"","117.1000","29.2683","274.3954"
"","117.1200","29.2733","274.5127"
"","117.1400","29.2783","274.4358"
"","117.1600","29.2833","274.3465"
"","117.1800","29.2883","274.4852"
"","117.2000","29.2933","274.6004"
"","117.2200","29.2983","274.6583"
"","117.2400","29.3033","275.0475"
"","117.2600","29.3083","275.0092"
"","117.2800","29.3133","274.8966"
"","117.3000","29.3183","275.0041"
"","117.3200","29.3233","275.1780"
"","117.3400","29.3283","274.9830"
"","117.3600","29.3333","275.1235"
"","117.3800","29.3383","275.2694"
"","117.4000","29.3433","275.3607"
"","117.4200","29.3483","275.4326"
"","117.4400","29.3533","275.4640"
"","117.4600","29.3583","275.4879"
"","117.4800","29.3633","275.4111"
"","117.5000","29.3683","275.7712"
"","117.5200","29.3733","275.9203"
"","117.5400","29.3783","275.8596"
"","117.5600","29.3833","275.8771"
"","117.5800","29.3883","275.9858"
